Property_Type,Property_Area,Number_of_Windows,Number_of_Doors,Furnishing,Frequency_of_Powercuts,Power_Backup,Water_Supply,Traffic_Density_Score,Crime_Rate,Dust_and_Noise,Air_Quality_Index,Neighborhood_Review,Habitability_score
5,1275,3.0,2,2,0,1,3,5.19,3,2,86.0,4.5,64.9
2,2062,15.0,5,1,0,1,2,6.65,3,2,97.0,4.16,72.49
1,810,4.0,3,1,4,1,0,5.96,3,2,99.0,2.91,73.71
5,1107,2.0,1,3,1,1,3,4.45,1,2,88.0,3.25,46.94
1,310,4.0,3,1,1,1,0,6.42,0,2,96.0,2.91,76.35
1,427,1.0,3,3,0,2,0,6.71,1,2,128.0,4.12,79.3
5,1751,4.0,2,0,2,2,0,7.86,1,2,125.0,2.86,81.03
5,1945,3.0,2,1,0,1,2,3.39,1,1,9.0,3.73,76.31
1,614,3.0,3,1,1,1,0,6.55,3,3,156.0,4.09,91.64
1,909,2.0,2,1,0,1,0,7.69,4,2,85.0,4.8,71.35
5,1303,2.0,4,1,0,2,0,8.27,1,0,178.0,3.99,79.64
5,1195,5.0,4,1,0,1,0,7.45,1,2,128.0,4.12,75.59
1,621,1.0,1,2,2,1,0,5.52,1,2,120.0,2.89,45.72
3,210,2.0,2,1,1,1,0,3.47,1,1,64.0,3.66,81.92
2,2915,11.0,6,0,1,1,0,4.94,1,2,102.0,3.54,81.71
1,933,2.0,3,1,0,1,2,6.54,3,3,80.0,4.18,91.15
5,1871,4.0,2,1,0,1,0,5.13,1,2,87.0,4.18,86.83
1,253,2.0,3,1,0,2,0,6.79,3,2,164.0,4.7,86.2
1,358,4.0,3,1,0,1,0,6.06,3,2,105.0,4.78,71.06
4,973,6.0,1,1,0,1,0,6.22,3,3,91.0,4.8,75.87
3,442,3.923768001056943,1,1,0,1,0,4.75,0,2,117.0,3.52,78.04
1,145,3.0,3,0,1,2,0,6.93,3,2,125.0,4.13,88.91
5,2258,3.0,1,2,0,2,3,6.99,3,2,158.0,4.4,73.39
1,267,3.0,1,2,1,1,0,6.49,1,2,163.0,3.45,48.7
3,397,2.0,1,2,0,2,0,5.85,1,2,83.0,4.18,90.87
4,498,4.0,2,1,1,1,3,5.75,0,2,115.0,2.58,59.56
5,1214,3.0,2,1,1,1,2,6.69,3,2,138.0,3.48,73.86
4,1025,6.0,3,1,1,1,3,6.78,3,2,151.0,3.78,85.0
5,1510,3.0,4,1,1,1,0,6.56,3,2,159.0,4.09,89.34
4,1082,7.0,2,1,0,1,3,5.52,1,2,87.0,3.87,88.25
4,1065,5.0,2,1,0,1,0,5.84,0,2,120.0,3.51,74.42
0,1631,4.0,4,2,1,1,2,7.5,3,2,109.0,3.51,59.41
1,197,1.0,1,1,0,1,0,7.46,3,2,96.0,4.79,89.44
1,198,2.0,3,2,0,1,3,6.59,3,2,131.0,4.43,69.9
1,605,4.0,3,1,0,0,0,6.63,1,2,143.0,4.1,80.99
3,484,3.0,2,2,0,1,2,7.21,3,2,135.0,4.11,62.09
1,270,4.0,1,1,0,2,0,7.83,1,2,153.0,4.08,76.3
5,1169,2.0,1,3,4,1,0,7.72,3,2,110.0,4.77,72.91
1,179,3.0,2,0,1,2,0,6.17,3,2,123.0,4.13,91.49
5,1888,4.0,3,3,0,2,0,5.5,1,2,96.0,4.17,85.22
3,386,2.0,1,1,0,1,0,4.89,0,2,108.0,3.53,71.8
5,1824,3.0,3,1,0,1,0,8.85,0,0,180.0,3.35,64.0
5,2091,3.0,2,1,4,2,3,3.69,3,1,53.0,3.99,89.28
1,908,4.0,2,2,1,2,0,5.8,1,2,104.0,3.53,75.85
1,18195,1.0,1,1,1,1,0,6.81,3,2,142.0,4.1,85.25
5,1838,5.0,4,2,0,1,0,6.25,3,2,85.0,4.81,87.19
5,1852,3.0,4,1,0,2,4,6.53,3,2,156.0,3.78,81.29
1,625,4.0,1,2,0,1,3,7.61,2,2,85.0,2.6,27.5
5,1399,2.0,1,3,2,1,0,6.86,3,2,125.0,3.5,72.38
5,1748,5.0,2,1,0,1,0,6.14,3,2,104.0,4.78,79.3
1,235,3.0,3,1,1,1,0,5.73,3,2,105.0,4.16,89.15
1,627,2.0,3,2,0,1,3,6.85,3,2,123.0,4.44,65.86
2,2129,11.0,3,1,3,2,2,9.31,0,0,182.0,0.84,58.83
5,1523,2.0,3,0,0,1,2,7.63,3,0,110.0,4.08,73.15
5,1123,5.0,2,2,0,2,0,6.47,3,2,101.0,4.79,79.48
5,1930,3.0,2,1,0,1,0,5.05,1,2,110.0,4.16,77.09
4,1292,7.0,3,1,1,1,3,8.31,0,3,187.0,2.41,68.21
1,941,2.0,2,1,0,1,3,5.3,3,2,82.0,4.5,78.48
5,1709,5.0,2,1,0,1,0,7.72,1,2,111.0,4.14,78.96
1,831,4.0,3,2,1,1,3,5.87,1,2,106.0,3.21,43.94
1,633,1.0,3,1,4,1,0,6.66,3,2,93.0,3.54,82.34
1,355,2.0,2,1,0,1,2,6.94,1,2,153.0,3.46,77.1
4,1220,6.0,3,0,0,1,0,6.73,1,2,123.0,4.13,78.11
4,818,5.0,1,2,0,0,0,5.64,1,2,115.0,4.15,73.48
5,1564,3.0,2,2,0,1,3,7.3,0,2,88.0,3.23,36.2
2,3114,5.0,6,0,0,1,2,8.34,2,0,198.0,2.08,75.96
2,3949,8.0,3,0,0,1,0,5.89,1,2,106.0,4.16,85.81
3,317,1.0,1,0,0,2,0,5.28,0,2,101.0,3.54,85.93
1,747,4.0,1,1,1,1,3,6.28,3,2,132.0,3.81,83.59
1,237,4.0,1,1,0,1,3,8.21,0,0,131.0,3.11,69.22
5,1257,2.0,4,2,0,2,2,6.73,1,2,152.0,3.47,78.28
5,2026,2.0,1,1,0,1,2,5.23,3,2,115.0,4.15,74.64
5,1615,4.0,4,2,0,1,0,6.89,1,2,86.0,4.17,77.66
5,9369,5.0,1,0,0,1,3,6.74,1,2,114.0,3.83,78.66
4,643,6.0,1,0,0,1,1,6.35,3,3,126.0,4.76,81.65
1,670,2.0,2,2,0,2,0,6.62,1,2,107.0,4.15,77.94
3,355,1.0,2,2,2,1,2,5.87,1,2,90.0,2.29,30.88
5,1923,3.0,4,1,0,1,2,5.47,1,2,84.0,3.56,68.22
5,1669,4.0,4,2,0,2,0,6.84,3,2,93.0,4.79,76.3
2,2462,4.0,4,1,0,1,2,6.78,3,3,159.0,4.08,75.65
3,259,3.0,2,2,2,1,0,7.36,0,2,143.0,2.22,28.86
1,468,3.0,3,2,0,1,4,8.87,3,0,187.0,3.66,46.54
3,340,0.0,2,1,1,1,4,8.45,2,2,149.0,1.26,28.95
1,540,3.0,2,1,0,1,3,6.93,1,2,109.0,3.83,80.05
2,4156,5.0,3,1,1,1,0,7.71,3,2,156.0,4.08,70.21
1,786,2.0,2,1,1,1,3,7.73,3,2,84.0,3.86,71.51
4,588,7.0,3,1,0,2,0,4.43,3,2,90.0,4.81,86.95
1,347,1.0,1,0,0,2,2,5.58,1,2,84.0,3.56,79.72
5,2089,3.0,3,1,3,1,3,5.82,4,2,102.0,1.96,63.29
5,1234,5.0,2,1,4,1,3,4.27,3,2,113.0,4.47,74.28
1,226,3.0,3,1,0,1,0,8.18,0,0,160.0,3.38,65.8
5,1376,2.0,2,1,1,1,0,7.55,3,2,159.0,4.08,87.58
5,1387,5.0,3,0,1,1,2,5.72,3,2,115.0,3.52,78.28
5,2205,2.0,3,0,1,1,0,6.93,3,2,141.0,4.11,84.75
4,563,4.0,3,1,1,1,0,6.53,3,2,101.0,4.16,84.23
1,15085,1.0,1,1,0,1,0,6.23,1,3,89.0,4.18,78.87
1,663,1.0,1,2,2,1,4,6.02,3,2,143.0,2.54,26.95
1,121,3.0,1,2,0,1,0,6.77,3,2,80.0,4.81,69.14
1,523,2.0,1,1,1,0,3,5.93,1,2,117.0,3.2,63.19
5,1668,5.0,3,1,0,1,0,8.46,0,0,162.0,3.38,77.55
2,3202,11.0,4,2,0,1,2,4.74,0,2,118.0,2.89,32.96
5,2188,3.0,2,1,0,1,0,5.72,0,2,80.0,3.56,79.87
2,2501,9.0,4,2,4,2,3,6.43,1,2,121.0,3.19,70.93
1,504,3.0,3,1,0,1,3,6.75,1,2,99.0,3.85,82.52
2,3441,6.0,6,1,1,2,2,6.88,1,2,121.0,2.88,74.4
2,1844,13.0,3,1,2,1,2,5.0,3,2,93.0,2.92,79.51
2,3855,6.0,4,0,0,1,0,6.91,3,1,159.0,4.77,85.71
1,739,2.0,2,1,0,0,2,7.0,0,2,143.0,2.85,84.67
1,642,1.0,2,1,1,1,0,3.87,3,1,88.0,4.25,69.4
1,324,2.0,3,1,0,1,0,7.06,1,2,108.0,4.15,88.88
1,200,4.0,2,1,0,1,0,4.93,1,2,83.0,4.19,79.53
2,2229,9.0,2,1,0,2,0,4.98,3,2,85.0,4.82,93.35
2,3482,11.0,6,3,0,1,0,4.75,4,2,98.0,4.17,77.85
5,1367,4.0,3,2,0,1,0,7.78,2,2,150.0,2.83,29.96
4,674,4.0,2,2,1,2,2,4.66,1,2,94.0,2.92,62.2
5,2025,3.0,2,0,0,1,2,4.14,3,2,94.0,4.18,83.46
1,552,4.0,3,0,0,1,3,7.05,3,2,153.0,4.4,83.2
1,383,3.0,1,2,1,2,0,5.75,0,2,112.0,2.89,63.4
1,317,3.0,1,2,0,1,2,6.42,3,2,168.0,4.07,56.99
1,996,3.0,1,0,0,1,3,7.32,3,3,167.0,4.38,80.73
1,330,4.0,1,2,4,2,3,6.68,1,2,149.0,3.78,70.54
3,203,0.0,1,1,0,2,2,7.34,3,2,97.0,4.16,72.68
1,505,2.0,3,0,0,1,0,4.41,1,2,91.0,4.18,79.0
1,582,1.0,1,0,0,1,0,6.95,3,3,82.0,4.81,84.83
1,970,4.0,2,1,0,1,3,7.13,3,2,89.0,4.48,69.89
2,4186,6.0,5,1,2,1,0,4.56,1,2,109.0,2.91,72.35
3,484,2.0,1,2,0,2,3,5.87,1,2,87.0,3.87,87.48
3,307,3.0,1,2,0,1,3,6.79,2,2,139.0,2.54,29.19
3,271,3.0,2,2,2,1,3,4.36,1,2,106.0,2.6,35.13
2,2829,15.0,4,2,0,1,3,7.28,3,2,91.0,4.48,82.7
5,1623,4.0,1,0,0,1,0,4.73,1,2,119.0,4.15,79.56
5,1340,4.0,2,1,0,1,3,7.77,3,2,106.0,4.46,71.97
5,2276,3.0,4,2,1,1,0,5.68,3,2,95.0,4.17,66.15
5,1967,3.0,1,2,0,1,3,6.9,0,2,87.0,3.23,35.29
5,2283,3.0,1,0,1,1,3,3.62,3,1,11.0,4.04,83.52
4,724,7.0,3,2,0,1,0,6.99,3,2,150.0,4.72,69.59
3,394,3.0,2,0,1,1,0,5.82,3,2,113.0,4.15,77.94
1,506,2.0,1,0,1,1,0,7.91,1,2,121.0,3.5,68.35
5,1981,3.923768001056943,2,1,0,2,3,6.52,3,2,152.0,4.41,89.94
4,684,6.0,1,1,2,1,2,4.78,3,2,113.0,2.9,63.99
1,295,2.0,2,1,0,1,1,7.23,3,2,162.0,4.39,82.26
2,2954,14.0,5,1,0,0,0,3.82,1,1,9.0,4.35,76.87
4,1045,7.0,1,1,0,1,0,6.89,3,2,120.0,4.76,71.9
1,421,2.0,2,1,0,2,0,5.55,3,2,93.0,4.8,86.67
5,1162,3.0,4,0,1,2,3,6.51,3,2,165.0,3.76,89.28
1,760,2.0,2,1,1,1,3,6.23,3,2,150.0,3.78,77.89
3,457,0.0,1,1,0,2,0,8.25,0,0,188.0,3.35,76.1
1,835,3.0,3,2,1,1,1,5.31,1,2,96.0,3.54,55.46
5,2035,2.0,4,1,0,1,0,5.34,1,1,100.0,4.23,74.35
2,2212,8.0,5,1,0,1,0,7.35,3,2,121.0,4.76,77.26
4,1135,7.0,1,1,4,1,0,6.36,0,2,98.0,2.91,75.69
1,777,1.0,2,1,1,1,0,4.97,1,2,91.0,3.55,78.66
1,192,4.0,3,2,1,1,0,6.1,3,2,160.0,4.09,74.15
5,1264,5.0,3,1,0,1,0,7.19,1,2,89.0,4.17,73.99
5,1157,5.0,1,1,0,1,2,8.33,3,0,122.0,4.06,68.53
3,353,3.923768001056943,2,2,0,1,0,6.24,2,2,104.0,2.9,38.35
5,2230,4.0,4,0,0,1,2,8.19,0,0,169.0,2.74,82.05
1,799,2.0,3,1,1,1,0,7.65,3,2,88.0,4.17,74.59
4,693,6.0,3,1,1,2,3,7.0,3,2,136.0,3.8,81.95
1,381,2.0,1,0,0,2,2,5.97,1,2,105.0,3.53,81.68
1,992,3.0,3,1,0,1,0,6.33,3,2,92.0,4.8,74.77
1,152,1.0,1,1,0,1,0,4.97,1,2,115.0,4.15,72.66
1,711,3.0,3,1,0,2,0,4.11,0,2,81.0,3.57,72.82
2,3125,14.0,2,1,0,1,0,6.78,2,2,104.0,2.9,80.9
1,869,4.0,1,1,0,1,3,6.3,2,2,107.0,2.58,61.67
5,2254,4.0,2,1,0,1,3,6.1,3,2,114.0,4.46,74.97
1,772,1.0,2,0,1,1,2,7.26,3,2,120.0,3.5,71.44
3,465,2.0,1,1,0,1,0,5.67,3,3,103.0,4.79,71.87
1,880,1.0,1,1,0,1,3,6.49,3,2,103.0,4.47,95.05
5,1467,4.0,3,0,1,1,0,5.68,1,2,88.0,3.55,73.75
5,1122,5.0,3,1,1,1,3,8.27,3,0,175.0,3.68,81.73
5,2199,3.0,4,2,1,1,2,6.89,1,2,122.0,2.87,39.3
1,532,3.0,3,1,0,1,0,6.45,3,2,113.0,4.77,69.18
1,613,3.0,2,2,4,1,2,6.81,0,2,156.0,2.2,26.99
5,1787,5.0,4,1,0,1,3,5.12,1,2,81.0,3.88,85.46
5,1567,2.0,3,1,2,2,2,7.28,3,3,167.0,2.82,67.44
1,937,4.0,3,2,1,1,2,7.8,3,2,169.0,3.44,59.25
4,620,4.0,1,1,1,1,0,5.68,1,2,85.0,3.56,77.27
5,2053,5.0,3,2,1,2,3,7.53,3,2,94.0,3.85,80.56
5,2178,3.0,4,1,2,1,3,6.87,1,2,168.0,2.5,77.46
5,1805,5.0,3,1,0,1,3,7.29,3,2,123.0,4.44,70.26
5,1474,4.0,2,1,0,1,0,6.77,2,2,108.0,2.89,76.08
4,572,5.0,3,2,0,1,3,6.68,1,2,99.0,3.85,58.65
5,2056,2.0,1,2,2,1,3,6.74,3,2,147.0,3.16,64.21
0,568,4.0,2,1,0,2,3,6.12,3,2,143.0,4.42,80.17
4,1271,6.0,1,1,0,1,0,7.91,3,2,96.0,4.78,74.17
1,947,3.0,3,2,0,2,2,5.9,1,2,110.0,3.52,68.61
5,1898,4.0,1,1,0,1,2,5.56,1,2,105.0,3.53,76.44
2,3339,15.0,4,1,1,1,2,6.61,3,0,157.0,3.4,85.79
4,1293,7.0,2,2,0,2,2,4.99,0,3,100.0,2.91,75.02
5,1319,4.0,3,2,1,2,2,7.82,3,2,137.0,3.48,80.07
3,281,2.0,2,0,1,2,3,5.87,3,2,117.0,3.83,85.48
1,881,1.0,3,0,0,1,0,4.05,1,2,108.0,4.16,77.68
5,1520,4.0,1,1,0,1,3,4.77,1,2,84.0,3.88,80.77
5,1674,4.0,2,0,1,2,0,6.23,3,2,103.0,4.16,87.57
5,1257,3.0,2,1,1,1,3,6.44,0,2,93.0,2.6,71.29
4,663,6.0,2,1,0,2,3,8.1,3,0,158.0,4.33,82.42
1,953,3.0,3,1,0,2,2,7.29,1,2,140.0,3.48,73.97
1,765,4.0,1,2,1,1,2,7.08,3,2,149.0,3.47,65.29
5,2180,4.0,1,3,0,2,3,4.87,1,3,111.0,3.84,76.81
3,377,3.0,2,2,0,1,2,6.51,3,2,132.0,4.12,64.28
1,307,4.0,2,2,1,1,2,4.65,1,2,81.0,2.94,40.22
4,747,6.0,3,2,0,1,0,7.17,3,2,96.0,4.79,86.9
5,2278,2.0,2,1,1,1,0,6.88,3,2,169.0,4.07,83.22
1,162,2.0,3,2,0,2,3,7.61,2,2,91.0,2.59,44.85
5,1188,3.0,4,1,1,1,0,8.18,0,0,771.0,2.79,58.38
4,473,5.0,2,1,1,2,0,7.01,1,2,158.0,3.46,77.13
5,2169,4.0,4,1,1,1,0,7.16,3,1,84.0,4.24,76.93
5,2126,4.0,1,0,0,2,0,6.86,1,2,116.0,4.14,84.98
1,841,3.0,2,1,1,1,0,6.59,1,2,155.0,3.46,66.21
3,359,3.0,1,0,0,1,0,4.33,3,2,91.0,4.81,84.7
2,3653,5.0,5,2,0,1,0,5.15,0,2,99.0,3.54,67.77
3,247,0.0,1,2,4,1,0,6.12,3,2,116.0,4.14,60.93
3,221,1.0,1,2,0,1,4,6.17,2,2,105.0,1.96,20.89
1,421,4.0,1,1,0,1,3,6.93,3,2,130.0,4.43,89.84
2,3953,7.0,2,1,0,1,0,5.66,1,2,118.0,4.14,74.38
4,1132,4.0,2,2,0,1,3,5.66,0,2,103.0,3.22,45.64
5,1709,3.0,2,0,0,2,0,5.99,1,2,86.0,4.18,84.59
5,1235,4.0,2,2,0,1,3,7.33,2,2,141.0,2.53,40.53
4,883,5.0,2,0,0,2,0,3.94,0,1,78.0,3.64,94.86
1,208,4.0,1,3,3,1,3,7.71,3,2,144.0,2.53,57.07
2,3469,4.0,3,2,0,2,0,6.16,3,2,96.0,4.79,81.75
5,1373,5.0,1,2,0,1,4,5.73,3,2,84.0,3.87,58.43
1,459,4.0,3,1,4,1,3,6.18,3,3,119.0,4.45,90.97
1,866,1.0,1,2,0,2,0,4.56,0,2,84.0,3.56,73.77
5,1222,2.0,1,2,1,1,0,4.03,3,2,91.0,4.19,65.19
1,843,4.0,2,1,0,1,0,4.95,0,2,120.0,3.52,82.0
1,609,3.0,1,2,2,1,0,6.02,1,2,140.0,2.86,41.89
5,1756,2.0,2,0,1,1,0,6.66,3,2,86.0,4.18,79.12
1,812,4.0,3,0,0,1,3,6.86,1,2,148.0,3.78,72.8
3,417,3.0,2,1,0,1,0,5.63,3,2,83.0,4.81,69.85
4,485,6.0,2,0,0,1,0,7.46,3,2,133.0,4.74,82.58
5,1391,2.0,3,0,3,1,0,4.59,1,2,86.0,2.31,74.87
1,220,1.0,1,1,1,1,3,6.85,3,2,90.0,3.86,74.03
1,453,2.0,1,1,1,1,3,7.06,0,2,84.0,2.61,60.56
5,1907,3.0,3,1,0,1,3,5.86,1,2,94.0,3.86,87.44
5,2107,3.0,3,1,0,1,0,6.78,1,2,139.0,4.11,89.42
1,884,3.923768001056943,3,1,2,1,0,5.2,1,2,89.0,2.93,73.33
1,927,4.0,2,0,0,2,0,6.71,0,2,117.0,3.51,83.73
4,1249,7.0,3,0,1,1,2,7.23,1,2,115.0,2.88,92.48
1,179,2.0,3,2,0,1,2,6.78,3,2,107.0,4.15,61.35
2,3837,6.0,5,2,0,1,0,4.52,1,2,117.0,4.15,70.59
1,949,4.0,3,0,0,1,0,6.32,3,2,128.0,4.75,85.98
1,528,2.0,2,2,0,2,3,6.13,2,2,135.0,2.55,61.82
1,124,3.0,2,2,3,1,0,5.58,0,2,91.0,1.67,25.95
1,741,1.0,1,1,1,1,0,6.78,0,2,151.0,2.84,74.31
5,2232,4.0,2,0,1,0,2,7.1,1,2,170.0,2.81,86.59
1,136,3.0,3,2,0,1,3,4.65,3,2,99.0,4.49,64.16
4,1055,6.0,3,2,1,1,0,7.5,3,2,158.0,4.08,74.52
1,397,4.0,3,2,2,1,3,7.83,1,2,113.0,2.57,35.78
1,495,2.0,3,2,0,1,0,7.44,1,2,145.0,4.1,67.15
2,2825,7.0,4,0,1,2,2,6.27,1,2,118.0,2.88,85.74
3,422,1.0,2,1,0,1,0,6.97,3,2,159.0,4.71,73.38
1,208,4.0,3,2,1,1,2,7.23,3,2,165.0,3.45,38.75
1,494,3.923768001056943,1,2,0,2,2,4.55,1,2,81.0,3.57,72.4
1,976,3.923768001056943,1,1,4,1,0,1.72,0,1,75.0,3.66,70.51
1,516,2.0,1,1,1,1,3,7.09,1,2,136.0,3.17,69.9
5,1112,5.0,2,0,0,2,3,6.26,2,2,140.0,2.54,77.66
1,951,2.0,1,1,0,1,4,6.15,3,2,89.0,3.86,88.01
1,917,3.0,3,2,0,1,4,3.5,2,1,66.0,2.09,29.68
5,2183,5.0,3,1,0,0,3,6.44,1,2,147.0,3.79,83.58
5,1339,5.0,3,0,0,1,2,6.69,1,3,158.0,3.46,70.34
4,540,4.0,2,1,0,1,2,6.75,2,2,143.0,2.22,34.48
2,2333,12.0,3,1,2,1,0,5.47,1,2,98.0,2.91,77.27
5,1931,4.0,3,1,4,1,2,4.7,0,2,106.0,2.91,70.57
1,219,4.0,3,2,0,1,3,7.0,3,2,102.0,4.47,65.5
1,592,3.0,2,0,1,1,0,8.04,3,0,166.0,4.0,76.07
5,1491,3.0,3,1,0,1,2,5.86,1,2,85.0,3.55,77.84
2,2947,10.0,2,2,0,2,0,5.93,3,2,117.0,4.77,82.58
1,586,3.0,3,1,0,1,3,5.81,1,2,113.0,3.83,73.71
1,587,2.0,2,1,0,1,3,7.09,3,2,127.0,4.44,88.7
1,370,2.0,1,1,1,1,0,9.43,0,3,149.0,2.76,50.45
5,1641,5.0,2,1,2,2,3,6.59,3,2,150.0,3.15,75.39
5,1346,3.923768001056943,3,2,0,1,4,8.19,0,0,163.0,2.44,29.4
5,1683,4.0,1,1,0,2,0,7.48,3,2,138.0,4.73,91.02
2,2250,5.0,2,0,0,1,3,6.84,3,2,84.0,4.49,84.98
2,2170,4.0,5,2,0,1,3,3.36,3,1,93.0,4.56,86.14
4,724,5.0,3,1,0,1,0,7.1,3,2,141.0,4.73,74.71
5,2169,5.0,4,2,0,1,2,6.82,3,2,126.0,4.12,71.62
2,3095,8.0,6,1,2,1,0,4.08,3,0,105.0,3.48,78.07
1,235,4.0,2,1,1,1,0,6.85,3,2,122.0,4.13,80.38
5,1348,3.923768001056943,1,1,0,2,0,6.25,3,2,117.0,4.77,90.76
1,426,3.0,2,2,0,1,2,6.36,3,2,114.0,4.14,77.23
1,911,4.0,3,1,0,1,0,4.69,1,2,106.0,4.16,91.81
1,584,1.0,1,1,1,1,0,7.53,3,2,168.0,4.07,85.31
4,936,6.0,2,3,2,2,2,8.07,3,0,139.0,2.78,77.63
1,956,4.0,2,2,0,1,0,7.27,3,2,150.0,4.72,67.65
3,376,1.0,1,1,1,1,3,6.3,3,2,99.0,3.85,69.64
5,1562,4.0,1,1,1,1,0,6.84,3,2,168.0,4.07,92.06
1,232,1.0,2,2,0,0,0,7.43,0,2,88.0,3.54,32.74
1,459,1.0,3,1,1,1,0,7.62,3,2,141.0,4.1,89.07
5,1118,5.0,1,2,4,1,0,2.32,3,1,97.0,4.25,75.48
1,914,4.0,3,1,1,1,0,6.01,3,2,122.0,4.13,78.55
5,1642,3.0,3,1,1,1,0,7.19,1,2,141.0,3.48,76.83
5,1736,4.0,1,0,1,2,2,8.29,1,0,156.0,2.76,77.82
1,507,3.0,2,1,0,1,3,2.91,1,1,34.0,4.01,75.46
1,456,1.0,1,1,4,1,0,5.37,3,2,89.0,4.81,73.14
4,588,5.0,2,0,0,1,3,7.66,1,2,80.0,3.86,77.23
1,325,4.0,1,0,2,1,0,8.45,1,0,188.0,2.72,79.47
2,3080,4.0,3,2,0,1,3,7.33,3,2,103.0,4.46,79.25
5,1660,2.0,1,1,1,1,0,4.96,1,2,84.0,3.56,71.88
4,869,6.0,2,1,1,2,3,5.91,1,2,86.0,3.24,69.5
2,2787,9.0,2,0,0,1,0,5.72,3,2,116.0,4.77,87.97
5,1164,2.0,3,2,0,2,0,7.48,3,2,164.0,4.7,74.97
5,2287,5.0,1,2,0,1,2,4.56,1,2,102.0,3.54,66.7
1,456,2.0,1,2,4,0,3,7.06,3,2,145.0,4.41,90.85
1,955,4.0,2,0,0,1,0,6.23,3,2,81.0,4.81,82.84
4,891,5.0,1,1,0,1,0,7.12,1,2,114.0,4.14,74.42
1,590,4.0,1,0,0,1,0,7.04,3,2,105.0,4.78,84.06
1,16136,1.0,3,0,0,2,0,5.86,1,2,91.0,4.17,89.13
5,1561,4.0,3,1,0,1,3,6.89,1,2,105.0,3.84,84.52
4,487,6.0,2,1,1,1,2,5.3,1,2,94.0,2.92,78.41
4,1113,4.0,1,1,2,0,0,7.39,1,2,106.0,2.89,75.51
4,998,4.0,3,1,0,1,3,6.12,3,2,97.0,4.48,71.77
5,1765,4.0,4,0,0,1,3,6.52,2,2,123.0,2.56,79.28
3,332,2.0,1,0,0,1,0,7.01,3,2,103.0,4.78,82.77
2,3157,9.0,2,0,1,2,0,6.75,2,2,149.0,2.21,78.18
5,1112,5.0,2,1,0,1,0,5.29,3,2,116.0,4.77,77.79
4,446,3.923768001056943,3,1,0,2,2,7.72,2,2,129.0,2.23,77.77
4,406,6.0,1,1,1,1,2,5.93,0,2,84.0,2.3,37.81
1,753,1.0,3,1,0,1,0,7.18,3,2,148.0,4.72,74.34
1,490,3.0,3,0,0,1,4,4.91,0,2,110.0,2.59,67.5
5,2049,4.0,3,2,1,1,0,5.2,3,2,84.0,4.19,77.07
1,553,1.0,1,1,0,1,3,6.44,1,2,133.0,3.8,69.79
1,902,1.0,1,1,1,1,0,7.14,2,3,165.0,2.19,47.63
5,1402,5.0,1,1,0,1,0,5.67,3,2,91.0,4.8,77.43
1,557,3.0,2,1,0,1,2,5.76,3,2,100.0,4.16,85.11
1,111,3.0,2,1,0,1,0,6.03,2,2,154.0,2.84,33.68
5,1608,3.0,2,2,0,1,0,8.4,0,0,157.0,3.39,33.41
0,1022,3.923768001056943,1,1,1,1,3,7.78,1,2,81.0,3.23,81.7
1,904,1.0,1,1,0,1,3,6.42,2,2,119.0,2.57,64.37
4,428,5.0,2,1,1,1,3,7.94,3,2,123.0,3.81,78.88
1,622,3.0,3,2,0,1,0,7.56,0,2,126.0,3.49,47.5
5,1967,3.0,4,2,1,1,3,5.1,3,2,97.0,3.86,69.71
1,613,1.0,1,1,0,1,3,7.01,3,2,116.0,4.45,76.92
0,1203,7.0,2,0,0,1,3,6.88,3,2,118.0,4.45,86.99
1,809,1.0,3,0,0,2,0,4.32,1,2,116.0,4.15,91.65
2,2302,8.0,4,0,0,1,3,6.08,3,2,98.0,4.48,87.89
4,1019,4.0,2,0,1,1,0,6.69,2,2,100.0,2.28,67.46
5,2221,4.0,3,0,1,1,0,7.93,2,2,166.0,2.18,79.18
1,419,4.0,2,1,4,1,2,5.79,0,2,117.0,2.89,69.08
0,321,3.0,2,1,0,2,2,7.61,3,2,140.0,4.1,78.78
3,281,3.0,2,0,0,2,3,7.22,3,2,155.0,4.4,90.38
3,374,3.0,1,0,0,1,2,3.78,3,1,65.0,4.28,83.0
1,317,3.0,3,1,0,1,2,7.05,2,2,93.0,2.28,39.67
1,872,1.0,3,1,0,1,0,7.07,3,2,115.0,4.76,75.14
3,282,3.0,2,1,1,1,2,5.45,3,2,102.0,3.54,75.09
1,692,4.0,1,0,0,1,2,7.9,3,2,160.0,4.08,73.3
1,969,1.0,2,1,1,2,3,5.61,3,2,94.0,3.86,81.24
1,139,1.0,3,0,0,1,2,5.9,1,2,104.0,3.53,80.17
3,333,3.0,1,1,1,1,0,8.0,4,2,87.0,4.17,87.82
4,1176,7.0,1,1,1,1,0,6.56,4,2,111.0,4.15,85.7
4,514,5.0,2,2,0,1,0,6.38,3,2,126.0,4.76,77.58
4,1144,6.0,1,1,0,1,0,7.16,3,2,156.0,4.71,71.66
2,2924,4.0,6,1,1,1,0,6.64,3,2,103.0,4.15,73.29
5,2266,4.0,1,3,1,1,0,4.77,4,2,94.0,3.55,71.78
1,447,4.0,2,1,1,2,3,5.94,1,2,96.0,3.23,67.33
4,518,7.0,2,0,0,1,0,7.03,1,2,122.0,4.13,74.97
5,1442,3.0,4,2,1,1,0,6.26,1,2,169.0,3.45,71.9
